district,date,disease,disease_group,disease_communicable,n_cases
Moshi,2014-11-01,Neuroses,Neurological,Non-Communicable Diseases,89
Moshi,2014-11-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,310
Moshi,2014-11-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,799
Moshi,2014-11-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,492
Moshi,2014-11-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,254
Moshi,2014-11-01,Psychoses,Neurological,Non-Communicable Diseases,404
Moshi,2014-11-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,189
Moshi,2014-11-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,12
Moshi,2014-11-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,587
Moshi,2014-11-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,65
Moshi,2014-11-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,43
Moshi,2014-11-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,50
Moshi,2014-11-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,7
Moshi,2014-11-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,2348
Moshi,2014-11-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,1844
Moshi,2014-12-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,627
Moshi,2014-12-01,Caries,Other Non-Communicable,Non-Communicable Diseases,506
Moshi,2014-12-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,903
Moshi,2014-12-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,173
Moshi,2014-12-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,111
Moshi,2014-12-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,154
Moshi,2014-12-01,Epilepsy,Neurological,Non-Communicable Diseases,266
Moshi,2014-12-01,Fractures,Trauma,Non-Communicable Diseases,252
Moshi,2014-12-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,622
Moshi,2014-12-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,191
Moshi,2014-12-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,333
Moshi,2014-12-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Moshi,2014-12-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,297
Moshi,2014-12-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,15
Moshi,2014-12-01,Neuroses,Neurological,Non-Communicable Diseases,72
Moshi,2014-12-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,316
Moshi,2014-12-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,580
Moshi,2014-12-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,436
Moshi,2014-12-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,174
Moshi,2014-12-01,Psychoses,Neurological,Non-Communicable Diseases,125
Moshi,2014-12-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,250
Moshi,2014-12-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,75
Moshi,2014-12-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,147
Moshi,2014-12-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,4
Moshi,2014-12-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,1
Moshi,2014-12-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,75
Moshi,2014-12-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,4
Moshi,2014-12-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,2264
Moshi,2014-12-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,1371
Moshi,2015-01-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,960
Moshi,2015-01-01,Caries,Other Non-Communicable,Non-Communicable Diseases,559
Moshi,2015-01-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,1379
Moshi,2015-01-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,802
Moshi,2015-01-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,135
Moshi,2015-01-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,550
Moshi,2015-01-01,Epilepsy,Neurological,Non-Communicable Diseases,701
Moshi,2015-01-01,Fractures,Trauma,Non-Communicable Diseases,394
Moshi,2015-01-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,1247
Moshi,2015-01-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,375
Moshi,2015-01-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,1091
Moshi,2015-01-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Moshi,2015-01-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,168
Moshi,2015-01-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,17
Moshi,2015-01-01,Neuroses,Neurological,Non-Communicable Diseases,109
Moshi,2015-01-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,383
Moshi,2015-01-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,802
Moshi,2015-01-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,368
Moshi,2015-01-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,163
Moshi,2015-01-01,Psychoses,Neurological,Non-Communicable Diseases,660
Moshi,2015-01-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,202
Moshi,2015-01-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,71
Moshi,2015-01-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,636
Moshi,2015-01-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,37
Moshi,2015-01-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,42
Moshi,2015-01-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,227
Moshi,2015-01-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,42
Moshi,2015-01-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,3827
Moshi,2015-01-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,2558
Moshi,2015-02-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,399
Moshi,2015-02-01,Caries,Other Non-Communicable,Non-Communicable Diseases,367
Moshi,2015-02-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,1089
Moshi,2015-02-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,965
Moshi,2015-02-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,117
Moshi,2015-02-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,279
Moshi,2015-02-01,Epilepsy,Neurological,Non-Communicable Diseases,565
Moshi,2015-02-01,Fractures,Trauma,Non-Communicable Diseases,342
Moshi,2015-02-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,1066
Moshi,2015-02-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,392
Moshi,2015-02-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,944
Moshi,2015-02-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,1
Moshi,2015-02-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,240
Moshi,2015-02-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,14
Moshi,2015-02-01,Neuroses,Neurological,Non-Communicable Diseases,89
Moshi,2015-02-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,273
Moshi,2015-02-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,663
Moshi,2015-02-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,308
Moshi,2015-02-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,168
Moshi,2015-02-01,Psychoses,Neurological,Non-Communicable Diseases,563
Moshi,2015-02-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,188
Moshi,2015-02-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,4
Moshi,2015-02-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,745
Moshi,2015-02-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,104
Moshi,2015-02-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,3
Moshi,2015-02-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,166
Moshi,2015-02-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,55
Moshi,2015-02-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,3770
Moshi,2015-02-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,2570
Moshi,2015-03-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,412
Moshi,2015-03-01,Caries,Other Non-Communicable,Non-Communicable Diseases,230
Moshi,2015-03-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,854
Moshi,2015-03-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,788
Moshi,2015-03-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,56
Moshi,2015-03-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,194
Moshi,2015-03-01,Epilepsy,Neurological,Non-Communicable Diseases,617
Moshi,2015-03-01,Fractures,Trauma,Non-Communicable Diseases,307
Moshi,2015-03-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,984
Moshi,2015-03-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,409
Moshi,2015-03-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,947
Moshi,2015-03-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Moshi,2015-03-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,233
Moshi,2015-03-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,31
Moshi,2015-03-01,Neuroses,Neurological,Non-Communicable Diseases,56
Moshi,2015-03-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,212
Moshi,2015-03-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,477
Moshi,2015-03-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,281
Moshi,2015-03-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,80
Moshi,2015-03-01,Psychoses,Neurological,Non-Communicable Diseases,564
Moshi,2015-03-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,148
Moshi,2015-03-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,50
Moshi,2015-03-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,566
Moshi,2015-03-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,6
Moshi,2015-03-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,19
Moshi,2015-03-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,127
Moshi,2015-03-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,102
Moshi,2015-03-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,4259
Moshi,2015-03-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,2492
Moshi,2015-04-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,474
Moshi,2015-04-01,Caries,Other Non-Communicable,Non-Communicable Diseases,383
Moshi,2015-04-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,884
Moshi,2015-04-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,790
Moshi,2015-04-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,3
Moshi,2015-04-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,256
Moshi,2015-04-01,Epilepsy,Neurological,Non-Communicable Diseases,456
Moshi,2015-04-01,Fractures,Trauma,Non-Communicable Diseases,175
Moshi,2015-04-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,1220
Moshi,2015-04-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,214
Moshi,2015-04-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,744
Moshi,2015-04-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Moshi,2015-04-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,185
Moshi,2015-04-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,25
Moshi,2015-04-01,Neuroses,Neurological,Non-Communicable Diseases,55
Moshi,2015-04-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,220
Moshi,2015-04-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,608
Moshi,2015-04-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,126
Moshi,2015-04-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,65
Moshi,2015-04-01,Psychoses,Neurological,Non-Communicable Diseases,383
Moshi,2015-04-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,167
Moshi,2015-04-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,5
Moshi,2015-04-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,469
Moshi,2015-04-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,14
Moshi,2015-04-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,39
Moshi,2015-04-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,51
Moshi,2015-04-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,41
Moshi,2015-04-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,4495
Moshi,2015-04-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,2679
Moshi,2015-05-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,469
Moshi,2015-05-01,Caries,Other Non-Communicable,Non-Communicable Diseases,266
Moshi,2015-05-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,908
Moshi,2015-05-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,1096
Moshi,2015-05-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,7
Moshi,2015-05-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,117
Moshi,2015-05-01,Epilepsy,Neurological,Non-Communicable Diseases,557
Moshi,2015-05-01,Fractures,Trauma,Non-Communicable Diseases,262
Moshi,2015-05-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,1313
Moshi,2015-05-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,363
Moshi,2015-05-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,709
Moshi,2015-05-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,1
Moshi,2015-05-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,109
Moshi,2015-05-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,17
Moshi,2015-05-01,Neuroses,Neurological,Non-Communicable Diseases,46
Moshi,2015-05-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,125
Moshi,2015-05-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,631
Moshi,2015-05-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,294
Moshi,2015-05-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,46
Moshi,2015-05-01,Psychoses,Neurological,Non-Communicable Diseases,477
Moshi,2015-05-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,118
Moshi,2015-05-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,5
Moshi,2015-05-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,549
Moshi,2015-05-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,15
Moshi,2015-05-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,13
Moshi,2015-05-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,41
Moshi,2015-05-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,69
Moshi,2015-05-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,4772
Moshi,2015-05-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,2299
Moshi,2015-06-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,448
Moshi,2015-06-01,Caries,Other Non-Communicable,Non-Communicable Diseases,50
Moshi,2015-06-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,1027
Moshi,2015-06-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,522
Moshi,2015-06-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,9
Moshi,2015-06-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,120
Moshi,2015-06-01,Epilepsy,Neurological,Non-Communicable Diseases,878
Moshi,2015-06-01,Fractures,Trauma,Non-Communicable Diseases,112
Moshi,2015-06-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,1329
Moshi,2015-06-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,180
Moshi,2015-06-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,649
Moshi,2015-06-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,1
Moshi,2015-06-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,238
Moshi,2015-06-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,58
Moshi,2015-06-01,Neuroses,Neurological,Non-Communicable Diseases,53
